event_index,relative_day,seconds_since_previous,hour_utc,weekday_utc,video_id,track_title,channel_name,in_music_library
1103,476,11,0,Friday,GJuYvLPPm0s,Lil Tecca - BAD TIME (Official Music Video),Lyrical Lemonade,False
1104,476,4,0,Friday,OburOh3dM0c,Glokk40Spaz - Final Warning (Official Music Video),GL4 Spaz,False
1105,476,10,0,Friday,PhLanmf5yHk,Glokk40Spaz - Bad Relations,GL4 Spaz,False
1106,476,148,0,Friday,nT-fiRVOSCo,2sdxrt3all - Stay Down (Official Video) [Dir. @PublicGoatt],2sdxrt3all ,False
1107,476,123,1,Friday,CSMiPngo4uE,Ken Carson - Jennifer's Body (Official Music Video),KenCarsonVEVO,False
1108,476,563,1,Friday,Y6YdKJ7muOs,https://music.youtube.com/watch?v=Y6YdKJ7muOs,,False
1109,476,181,1,Friday,pc-1owJbYU8,Pushing My Max,Glokk40Spaz - Topic,False
1110,476,6,1,Friday,a66-ye5gS_s,Glokk40Spaz - Higher Than Earth,GL4 Spaz,False
1111,476,413,1,Friday,TK704vvY3Ao,Glokk40Spaz - Be Right Back,GL4 Spaz,False
1112,477,70631,20,Friday,JWgUulm1cL4,Summrs-2 INFLUENCED / U DANGEROUS [Official Video],summrs,False
1113,477,22,20,Friday,TJUWO1-z--8,Glokk40Spaz - Joker (dir. @PublicGoatt),GL4 Spaz,False
1114,477,32,20,Friday,XlAKW_tr4xA,"Soft Trees Break the Fall (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1115,477,11,20,Friday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1116,477,773,21,Friday,3xhRaVL4-Iw,Biking,Frank Ocean - Topic,False
1117,477,279,21,Friday,9-XbXBq8cl8,"Sing About Me, I'm Dying Of Thirst",Release - Topic,True
1118,477,710,21,Friday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1119,477,5,21,Friday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1120,477,206,21,Friday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1121,477,473,21,Friday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1122,477,194,21,Friday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1123,477,262,21,Friday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
1124,477,157,21,Friday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1125,477,279,21,Friday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1126,477,209,21,Friday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1127,477,159,21,Friday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1128,477,348,22,Friday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1129,477,9726,0,Saturday,efxiDBygvdg,Diplo - Wish (feat. Trippie Redd) (Official Music Video),Diplo,False
1130,477,114,0,Saturday,WW4ShzNVaC4,Glokk40Spaz - Whatchu Sayin?! (Prod. Al Chapo + SenseiATL) [Official Video],GL4 Spaz,False
1131,477,47,0,Saturday,tgNOACjoi8Q,https://music.youtube.com/watch?v=tgNOACjoi8Q,,False
1132,477,80,0,Saturday,oKr9gDBd0qQ,Drake - Bahamas Promises (Audio),DrakeVEVO,False
1133,477,9,0,Saturday,HL1UzIK-flA,Rihanna - Work (Explicit) ft. Drake,RihannaVEVO,False
1134,477,274,0,Saturday,fyaI4-5849w,"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",DJKhaledVEVO,False
1135,477,216,0,Saturday,uxpDa-c-4Mc,Drake - Hotline Bling,DrakeVEVO,False
1136,477,110,1,Saturday,76O3w4pt0CA,Miguel - Sky Walker (Official Video) ft. Travis Scott,MiguelVEVO,False
1137,477,5,1,Saturday,r4l9bFqgMaQ,Frank Ocean - Nights,Blonded,False
1138,477,354,1,Saturday,H58vbez_m4E,Kendrick Lamar - Not Like Us,KendrickLamarVEVO,False
1139,477,185,1,Saturday,JXRN_LkCa_o,"Chris Brown - Loyal (Official Video) ft. Lil Wayne, Tyga",ChrisBrownVEVO,False
1140,477,199,1,Saturday,2kD3BczXH9M,Brent Faiyaz - JACKIE BROWN [Official Video],Brent Faiyaz,False
1141,477,3,1,Saturday,SLsTskih7_I,Post Malone - White Iverson,Post Malone,False
1142,477,284,1,Saturday,5EpyN_6dqyk,"The Weeknd, Playboi Carti - Timeless",TheWeekndVEVO,False
1143,477,92,1,Saturday,fRh_vgS2dFE,Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,False
1144,477,106,1,Saturday,SXiSVQZLje8,Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,False
1145,477,77,1,Saturday,JGwWNGJdvx8,Ed Sheeran - Shape of You (Official Music Video),Ed Sheeran,False
1146,477,13,1,Saturday,LDY_XyxBu8A,SZA - Snooze (Official Video),SZAVEVO,False
1147,477,281,1,Saturday,weeI1G46q0o,"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",DJKhaledVEVO,False
1148,477,128,1,Saturday,3qUkzh4nITo,GROOVY - jersey luv (turn me on) [Official Music Video],GROOVY,False
1149,477,98,1,Saturday,PhLanmf5yHk,Glokk40Spaz - Bad Relations,GL4 Spaz,False
1150,477,2,1,Saturday,iRBS8AJZpFM,Glokk40Spaz - Wacko Ft. SlimeSito,GL4 Spaz,False
1151,477,1,1,Saturday,Ysdf6F_8Nyk,"Thouxanban Fauni - ""Wish the Worst"" (Official Music Video)  (Shot by @Quintron) prod by Chinatown",SODA CLUB,False
1152,477,9,1,Saturday,q5Sf2xz9cIk,LUCKI - NASCAR DASHCAR (OFFICIAL VIDEO),LUCKI,False
1153,477,8,1,Saturday,lQtm6sS-DPM,Beneficial For AnyBody,Glokk40Spaz - Topic,False
1154,477,179,1,Saturday,pwX0om5O7aU,Goose Creek,Jace! - Topic,False
1155,477,175,1,Saturday,JHVyazheOFU,MDMA,Ken Carson - Topic,False
1156,477,229,1,Saturday,XctJ5Hh-ZfY,3 AM,Lil Tony Official - Topic,False
1157,477,188,1,Saturday,PpdtfHXJ2LY,Choppa On Fye 2 (feat. LAZER DIM 700),Gelatoo - Topic,False
1158,477,173,1,Saturday,dHaM8eB32NE,Playboi Carti - Heaven (Prod. Adrian),W4rpstr,False
1159,477,285,1,Saturday,WeH6xd8acX0,Get Lucki,Veeze - Topic,False
1160,477,179,1,Saturday,aLv2IWvPl7I,MY WAY / CODEINE COWBOY,LUCKI - Topic,False
1161,477,257,2,Saturday,Yy0uIfuN_Q0,Back 2 Da Basics,Summrs - Topic,False
1162,477,140,2,Saturday,_mRxOWvN9jo,No Fear (Sped Up),LilSccrt - Topic,False
1163,478,70113,21,Saturday,-64qq6rThDE,Roof Cave Down,Release - Topic,True
1164,478,7571,23,Saturday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1165,478,26,23,Saturday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1166,478,8,23,Saturday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1167,478,473,23,Saturday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1168,478,346,23,Saturday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1169,478,251,23,Saturday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1170,479,77922,21,Sunday,wcpNW8xuc8A,Great Are You Lord,Michael W. Smith - Topic,False
1171,479,6,21,Sunday,0TuGHZTdGBQ,Great Are You Lord (Live),Casting Crowns - Topic,True
1172,479,395,21,Sunday,G_X2c6MPiAg,I Can Only Imagine,MercyMe - Topic,True
1173,479,247,21,Sunday,7efa5dpDYDM,I Smile,Kirk Franklin - Topic,False
1174,479,309,21,Sunday,4YFNLCsB4uI,What A Beautiful Name (Live),Hillsong Worship - Topic,False
1175,479,250,21,Sunday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
1176,479,950,22,Sunday,8Mm3AJNE-jQ,Alex G - Pretend,block perce,False
1177,479,588,22,Sunday,y7B6Z-_-Bcc,Vacations - Telephones,VACATIONS,False
1178,479,6,22,Sunday,EDj3Kgrx0Zo,jazz is for ordinary people,berlioz - Topic,False
1179,479,164,22,Sunday,Ln-D9gsk_m4,hot house,berlioz - Topic,False
1180,479,157,22,Sunday,FLUn8IXBBX4,deep in it,berlioz - Topic,False
1181,479,155,22,Sunday,RLqo708UjTw,r&r,berlioz - Topic,False
1182,479,128,22,Sunday,LVBnWA04Xvw,wash my sins away,berlioz - Topic,False
1183,479,156,22,Sunday,cYKAr38pZcY,Photosynthesis,Saba - Topic,False
1184,479,202,22,Sunday,7TDeBi34OtE,Smells Like Teen Spirit,Nirvana - Topic,False
1185,479,7,22,Sunday,KfEEm4Zx-EU,505,Arctic Monkeys - Topic,False
1186,479,6,22,Sunday,YvkHPdsjQQs,Lemon Pepper Freestyle,Drake - Topic,True
1187,479,385,22,Sunday,_sDatYPjnFQ,Losing You,boy pablo - Topic,False
1188,479,36,22,Sunday,-ud4JlQSwjc,"Jersey Anniversary (feat. Tony! Toni! Toné!, DJ BigO, Vivid The Producer & DJ Sliink)",KiaBHN - Topic,False
1189,479,34387,8,Monday,q_QwBJdzPT8,"Penetration (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1190,479,10,8,Monday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1191,479,220,8,Monday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1192,480,25815,15,Monday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1193,480,21618,21,Monday,RKD8sVVTEAA,Self Control,Frank Ocean - Topic,False
1194,480,294,21,Monday,5H7CS-_RUe8,Look What You've Done,Drake - Topic,False
1195,480,301,21,Monday,Gb76TgCUqAY,ARE WE STILL FRIENDS?,"Tyler, The Creator - Topic",False
1196,480,104,21,Monday,mcB_TNU_apI,Freestyle,Lil Baby - Topic,False
1197,480,32,21,Monday,zTn8bUE4-ts,Lil Baby & Lil Durk - How It Feels (Official Audio),Lil Baby Official ,False
1198,480,20,21,Monday,6-Sr7ZEHUZg,Sum 2 Prove,Lil Baby - Topic,False
1199,480,4,21,Monday,-lpy5YFEe54,Low Down,Lil Baby - Topic,False
1200,480,58,21,Monday,lVou8NAcY7U,Ready,Lil Baby - Topic,False
1201,480,218,21,Monday,nZo1pPyNExo,ASTROTHUNDER,Travis Scott - Topic,False
1202,480,141,21,Monday,aEtqFWKKbbM,X (feat. Future),21 Savage - Topic,False
1203,480,142,21,Monday,MBUMYO3B47Y,Exotic,Lil Baby - Topic,False
1204,480,7,21,Monday,QGNJwKpl1a8,Exotic,Lil Baby - Topic,False
1205,480,165,21,Monday,SmSUpVC4sn4,Pardon Me,Lil Yachty - Topic,False
1206,480,179,21,Monday,42CLRCqUmv4,Heavy On My Heart,LUCKI - Topic,False
1207,480,162,22,Monday,1g8I_0ZjHU4,Sleazy Flow (Remix),SleazyWorld Go - Topic,False
1208,480,162,22,Monday,Np1miR2k0b4,Me Vs Me,Moneybagg Yo - Topic,False
1209,480,183,22,Monday,CnpQvbxkqZ8,Off The Meter,Ken Carson - Topic,False
1210,480,64,22,Monday,4F_vcZ6KD9Q,Lil Baby - In A Minute (Official Video),LilBabyVEVO,False
1211,480,209,22,Monday,WyhU6Zb_fhY,Lil Baby - California Breeze (Official Video),LilBabyVEVO,False
1212,480,184,22,Monday,W7VK4DUHvKU,"Lil Yachty - Pardon Me ft. Future, Mike WiLL Made-It",LilYachtyVEVO,False
1213,480,70,22,Monday,IgBLFQBCCuU,LUCKI - Heavy On My Heart (Official Video),LUCKI,False
1214,480,177,22,Monday,kiB9qk4gnt4,Kodak Black - Super Gremlin [Official Music Video],Kodak Black,False
1215,480,57,22,Monday,u0LaoQks5mY,Migos - Need It (Official Video) ft. YoungBoy Never Broke Again,MigosVEVO,False
1216,480,36,22,Monday,oBrbejOHjLw,Gunna - back in the a [Official Video],Gunna,False
1217,480,8,22,Monday,S5xQmaUV7ZA,Lil Baby - Right On (Official Video),LilBabyVEVO,False
1218,480,220,22,Monday,UNZqm3dxd2w,Roddy Ricch - The Box [Official Music Video],Roddy Ricch,False
1219,480,33,22,Monday,0jz0GAFNNIo,Drake - When To Say When & Chicago Freestyle,Drake,False
1220,480,2448,23,Monday,pvU4b4N1-QU,Dear April (Side A - Acoustic),Frank Ocean - Topic,True
1221,480,235,23,Monday,4yahdoqv5qk,Let You Go,Clara La San - Topic,False
1222,480,79,23,Monday,x6QJPJO2w40,Ivy,Frank Ocean - Topic,False
1223,480,4,23,Monday,AfRdRXCo3IU,Jungle,Drake - Topic,False
1224,480,322,23,Monday,zV6P77Y4D6k,AFTER HOURS,Avenoir - Topic,False
1225,480,18,23,Monday,NomGdaA-g0w,What You Heard,Sonder - Topic,True
1226,480,240,23,Monday,vWwIBemUwOI,https://music.youtube.com/watch?v=vWwIBemUwOI,,False
1227,480,263,23,Monday,bHRv-EIuKJ8,From Time,Drake - Topic,False
1228,480,23333,5,Tuesday,bHRv-EIuKJ8,From Time,Drake - Topic,False
1229,480,214,5,Tuesday,DJCB1ZlseJ8,Show Me How,Men I Trust - Topic,False
1230,480,217,6,Tuesday,x858OLBHShM,Brent Faiyaz - Wish You Well (Full Version),TheRealDeals,False
1231,480,147,6,Tuesday,7LmwZMCHLkg,Garden Kisses,GIVĒON - Topic,False
1232,480,197,6,Tuesday,Ol0-9Ob-QNk,Infrunami,Steve Lacy - Topic,False
1233,480,178,6,Tuesday,vNBNIce9XDM,One Night Only,Sonder - Topic,False
1234,480,196,6,Tuesday,J87pJrxvJ5E,PRIDE.,Kendrick Lamar - Topic,False
1235,480,170,6,Tuesday,4F_vcZ6KD9Q,Lil Baby - In A Minute (Official Video),LilBabyVEVO,False
1236,480,210,6,Tuesday,_VDGysJGNoI,Lil Baby - The Bigger Picture (Official Music Video),Lil Baby Official ,False
1237,480,8,6,Tuesday,CnT6NRiTz9M,Lil Durk - Hanging With Wolves (Official Video),Lil Durk,False
1238,480,45,6,Tuesday,lVou8NAcY7U,Ready,Lil Baby - Topic,False
1239,480,255,6,Tuesday,zhY_0DoQCQs,Do Not Disturb,Drake - Topic,True
1240,480,7,6,Tuesday,EPMSImeIeNY,#19,Aphex Twin - Topic,False
1241,480,10,6,Tuesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1242,480,25,6,Tuesday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1243,480,272,6,Tuesday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1244,480,207,6,Tuesday,b_ajArNJmjY,"Magnetic (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1245,480,137,6,Tuesday,dEWIngn2_eM,"It Catches Up With You (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1246,480,106,6,Tuesday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1247,480,302,6,Tuesday,67C6EHUxeG4,"On We March (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1248,480,607,6,Tuesday,FMJoOTOBcwE,Aerie,Lena Raine - Topic,True
1249,480,9017,9,Tuesday,g8ryOVq7ano,salvia palth - (dream) slowed + reverb,leetcrew,False
1250,480,1657,9,Tuesday,FLUn8IXBBX4,deep in it,berlioz - Topic,False
1251,480,155,9,Tuesday,RLqo708UjTw,r&r,berlioz - Topic,False
1252,480,3159,10,Tuesday,pvU4b4N1-QU,Dear April (Side A - Acoustic),Frank Ocean - Topic,True
1253,480,15,10,Tuesday,Z39AFprNIbU,Baby,Summer Walker - Topic,True
1254,480,89,10,Tuesday,0qlvKgm-WXM,F Song,Strawberry Guy - Topic,True
1255,480,225,10,Tuesday,PMk8L9FNqnY,Over My Dead Body,Drake - Topic,True
1256,480,273,10,Tuesday,o0tqEQ331go,I Know You,Faye Webster - Topic,False
1257,480,252,10,Tuesday,9mOutVQEhtY,Lose Control,Amaria - Topic,False
1258,480,182,11,Tuesday,SR70AZXmyr8,Juna,Clairo - Topic,False
1259,480,195,11,Tuesday,tEXYfT_G0W0,"New Person, Same Old Mistakes",Tame Impala - Topic,True
1260,480,95,11,Tuesday,wIgmyE5Juzw,Wallows - Are You Bored Yet? (feat. Clairo) [Official Video],Wallows,False
1261,480,70,11,Tuesday,zgOR698RMLY,Wallows - Scrawny (Official Music Video),Wallows,False
1262,480,61,11,Tuesday,zE_rK8PX83Q,Pinegrove - Need 2 (official lyric video),PinegroveBand,False
1263,480,195,11,Tuesday,xAz_DzPUjrM,Men I Trust - Numb,Men I Trust,False
1264,480,154,11,Tuesday,u8Ub6triQPE,peace,berlioz - Topic,False
1265,480,87,11,Tuesday,Rp_wT1dJYOo,Need Me,Julian Rincon - Topic,False
1266,480,35,11,Tuesday,uDsqD6vSA9Y,All You Need,Glokk40Spaz - Topic,True
1267,480,168,11,Tuesday,zxgKO0mrtks,Sabiá,Antonio Carlos Jobim - Topic,True
1268,480,42,11,Tuesday,Ud9UxjqdqhA,Purpose Is Glorious,Natalie Holt - Topic,False
1269,480,7,11,Tuesday,Ke_UYfv_FN8,Everyday Hustle,Future - Topic,True
1270,480,67,11,Tuesday,ICEzGr7x3t4,Kanye West - Never See Me Again - High Quality Vocals + Orchestral Intro,TheFloridaMan,False
1271,480,163,11,Tuesday,j91RZ01PZwA,You Get What You Give,Release - Topic,False
1272,480,123,11,Tuesday,YnsiyiC0Nc0,Pinegrove - Aphasia - Audiotree Live (8 of 8),Audiotree,False
1273,481,30759,19,Tuesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1274,481,358,20,Tuesday,icZOJ878cGk,losing,Lonnex - Topic,False
1275,481,358,20,Tuesday,Yjbepc8pECI,The Beginning,Flawed Mangoes - Topic,False
1276,481,34,20,Tuesday,04VbX3CJB_M,nyc in 1940,berlioz - Topic,False
1277,481,7,20,Tuesday,NomGdaA-g0w,What You Heard,Sonder - Topic,True
1278,481,240,20,Tuesday,HMt5RUtTbgE,PARTY'S OVER,Nobu Woods - Topic,False
1279,481,140,20,Tuesday,fahxSXoXlsA,Nikes,Frank Ocean - Topic,False
1280,481,13,20,Tuesday,2oE57OyhCgc,stress,2Sdxrt3all - Topic,False
1281,481,12,20,Tuesday,j_CSglLbGns,This Time Is Different,Lifeformed - Topic,True
1282,481,199,20,Tuesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1283,481,239,20,Tuesday,MSl1LPCpsQo,Swamp,Glokk40Spaz - Topic,False
1284,481,17,20,Tuesday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1285,481,210,20,Tuesday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1286,481,474,20,Tuesday,1JKG5L8srdo,trippie redd ~ wish ﾉ slowed + reverb ﾉ,rum world,False
1287,481,1046,20,Tuesday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
1288,481,604,21,Tuesday,KOIEo_74L-Q,Aria Math,Daniel Rosenfeld - Topic,True
1289,481,1150,21,Tuesday,-64qq6rThDE,Roof Cave Down,Release - Topic,True
1290,481,40,21,Tuesday,Kb-PTIsdvXU,Arcade Fire Dimensions Slowed and Reverb.,GodSpeed,False
1291,481,320,21,Tuesday,6lBSU6I7va8,The Sound of Myself - Disasterpeace Extended Version,Erim Fortin,False
1292,481,5,21,Tuesday,P2u4G9IccCw,tilekid - you not the same (slowed),dreamscape,False
1293,481,23,21,Tuesday,4rAvTwB0IdY,https://music.youtube.com/watch?v=4rAvTwB0IdY,,False
1294,481,197,21,Tuesday,JQEr_8NrfTY,Lil Tecca - Show Me Up (Official Video),Lil Tecca,False
1295,481,143,21,Tuesday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1296,481,323,21,Tuesday,50GVPFj66CY,RICK ROSS - DEVIL IN A NEW DRESS,MMG,False
1297,481,205,21,Tuesday,lUKGzvQj4bI,Pound Cake / Paris Morton Music 2,Release - Topic,False
1298,481,434,21,Tuesday,yox2Yz4Ni2o,Gojo Satoru - The Honored One | Jujutsu Kaisen Season 2 OST,Normaneverland,False
1299,481,148,21,Tuesday,raWSH1KrgFI,Slow Jamz,Jamie Foxx - Topic,False
1300,481,317,22,Tuesday,dnxKnE6EV3M,https://music.youtube.com/watch?v=dnxKnE6EV3M,,False
1301,481,45677,10,Wednesday,oFhWIzPMpbo,Drake ft. James Blake - The Catch Up (Official),OUTTRO.COM,False
1302,481,172,10,Wednesday,T_5loXRM3mQ,Drake - Marvin's Room Outro (Piano Cover),Tomas Nolasco,False
1303,481,16,10,Wednesday,eF0Nsnk6wis,Congratulations (feat. Bilal),Mac Miller - Topic,False
1304,481,161,10,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1305,481,91,10,Wednesday,4BzWL4pHm78,American Palace,Lexcorp,False
1306,481,127,10,Wednesday,D0vWiR9RD6w,Track 6,Lexcorp,False
1307,481,160,10,Wednesday,rVHnfYAACgA,Your Obituary,1791,False
1308,481,203,10,Wednesday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1309,481,448,11,Wednesday,8cQB1hlfDRk,Track 7,Lexcorp,False
1310,481,114,11,Wednesday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1311,481,1691,11,Wednesday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1312,481,11,11,Wednesday,p_oL2OIGo04,Seigfried,Frank Ocean - Topic,False
1313,481,292,11,Wednesday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1314,481,6,11,Wednesday,iTzUILAnTBE,Magic - medasin (slowed + reverb),𝓐𝓴𝓪,False
1315,481,229,11,Wednesday,10Ybw9gNHsM,My head is empty .numb (slowed reverb) best part,Rain ,False
1316,481,10,11,Wednesday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1317,481,523,11,Wednesday,XU8rNrTnIUE,Emile Mosseri - Jacob and the Stone [𝙨𝙡𝙤𝙬𝙚𝙙 + 𝙧𝙚𝙫𝙚𝙧𝙗 + 𝙚𝙭𝙩𝙚𝙣𝙙𝙚𝙙],Hendo,False
1318,481,312,11,Wednesday,prEIh1r-4Og,losing,Lonnex - Topic,False
1319,481,359,12,Wednesday,zvUC8Ka3cZA,green to blue,Aurenth - Topic,False
1320,481,184,12,Wednesday,cp1MDuIsLxk,deep dreams,Insensible - Topic,False
1321,481,182,12,Wednesday,47mUgngp3bk,dark snowy night (Slowed & Reverb Version),daniel.mp3 - Topic,False
1322,481,138,12,Wednesday,i77S8l-7-3Y,tilekid - you not the same,dreamscape,False
1323,481,1382,12,Wednesday,U8x59JU8fgM,losing (Slowed + Reverb),Lonnex - Topic,False
1324,482,33646,21,Wednesday,LvfGkekPK2w,Step In the Name of Love,R. Kelly - Topic,False
1325,482,7,21,Wednesday,Ib9RVxoGZi8,Step In the Name of Love (Remix),R. Kelly - Topic,False
1326,482,434,22,Wednesday,DKkpS1mYt9k,Mrs. Officer,Lil Wayne - Topic,False
1327,482,287,22,Wednesday,b4fCymLkgOQ,Didn't Cha Know,Erykah Badu - Topic,False
1328,482,240,22,Wednesday,EDxR5OzuKgE,My Boo,USHER - Topic,False
1329,482,222,22,Wednesday,gr3ymYCtohI,They Don't Know,Release - Topic,False
1330,482,127,22,Wednesday,KnkDL9lkbX8,"Hold On, We're Going Home",Drake - Topic,False
1331,482,230,22,Wednesday,Sn3SUnL44w4,Headlines,Drake - Topic,False
1332,482,236,22,Wednesday,9cHbvRUALrc,Pink + White,Frank Ocean - Topic,False
1333,482,185,22,Wednesday,flM8-rR0_O8,Too Fast,Sonder - Topic,False
1334,482,50,22,Wednesday,RKD8sVVTEAA,Self Control,Frank Ocean - Topic,False
1335,482,252,22,Wednesday,D0meVJwBUl0,Alternative Outro,LUCKI - Topic,True
1336,482,291,22,Wednesday,Fx3b85eDQvw,Nights,Frank Ocean - Topic,False
1337,482,306,22,Wednesday,2svEh1y9kyM,Time Flies,Drake - Topic,False
1338,482,193,22,Wednesday,gNbj8InBpKU,Too Deep for the Intro,J. Cole - Topic,False
1339,482,226,22,Wednesday,67vr-3kpX3Q,Alright,Kendrick Lamar - Topic,False
1340,482,218,22,Wednesday,VzAjXdBJsEc,Come Back to Earth,Mac Miller - Topic,False
1341,482,162,22,Wednesday,bSe3xemu1LY,Superpowers,Daniel Caesar - Topic,True
1342,482,176,23,Wednesday,1E2ihUl6ed4,Bad Habit,Steve Lacy - Topic,False
1343,482,230,23,Wednesday,COz9lDCFHjw,Passionfruit,Drake - Topic,False
1344,482,302,23,Wednesday,EZE62LpaqHg,See You Again,"Tyler, The Creator - Topic",False
1345,482,179,23,Wednesday,bvh09LxXpAQ,Godspeed,Frank Ocean - Topic,False
1346,482,179,23,Wednesday,wOy2xm7KsD4,Location,Khalid - Topic,False
1347,482,218,23,Wednesday,gLPt1TGrBZ8,Club Paradise,Drake - Topic,False
1348,482,282,23,Wednesday,vu1vQyjE1aA,Trust,Brent Faiyaz - Topic,False
1349,482,165,23,Wednesday,ToO4VFCoR7U,White Ferrari,Frank Ocean - Topic,False
1350,482,249,23,Wednesday,WB7LS3p7Tb4,Show Me,Joey Bada$$ - Topic,False
1351,482,221,23,Wednesday,DmH0ECtSjRs,4422,Drake - Topic,False
1352,482,185,23,Wednesday,IHp5Y4S3IJQ,Like I Want You,GIVĒON - Topic,False
1353,482,747,23,Wednesday,QGNJwKpl1a8,Exotic,Lil Baby - Topic,False
1354,482,29,23,Wednesday,4F_vcZ6KD9Q,Lil Baby - In A Minute (Official Video),LilBabyVEVO,False
1355,482,210,23,Wednesday,DmWWqogr_r8,21 Savage - a lot (Official Video) ft. J. Cole,21SavageVEVO,False
1356,482,4785,1,Thursday,YjJzmz653S0,F*ck U Thought,Lil Durk - Topic,False
1357,482,215,1,Thursday,qUfyX83py2E,Spin Bout U,Drake - Topic,False
1358,482,97,1,Thursday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1359,482,279,1,Thursday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1360,482,175,1,Thursday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1361,482,473,1,Thursday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1362,482,293,1,Thursday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1363,482,180,1,Thursday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1364,482,214,1,Thursday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1365,482,297,1,Thursday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1366,482,184,1,Thursday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1367,482,194,1,Thursday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1368,482,137,1,Thursday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1369,482,263,2,Thursday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1370,482,209,2,Thursday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
